frequency_Hz Strouhal SPL_dB_raw p_rms_Pa
1.21833901e+03 3.37440833e-01 4.78150539e+01 4.91793396e-03
1.21846559e+03 3.37475892e-01 4.27031974e+01 2.73017109e-03
1.21859217e+03 3.37510951e-01 3.66011807e+01 1.35234976e-03
1.21871875e+03 3.37546010e-01 3.11858126e+01 7.24970985e-04
1.21884533e+03 3.37581068e-01 4.48942455e+01 3.51351871e-03
1.21897191e+03 3.37616127e-01 4.44378142e+01 3.33365542e-03
1.21909849e+03 3.37651186e-01 3.83544658e+01 1.65482961e-03
1.21922507e+03 3.37686245e-01 4.52447287e+01 3.65819146e-03
1.21935165e+03 3.37721304e-01 4.67582241e+01 4.35452916e-03
1.21947823e+03 3.37756362e-01 4.40184753e+01 3.17653583e-03
1.21960482e+03 3.37791421e-01 3.84228476e+01 1.66790908e-03
1.21973140e+03 3.37826480e-01 4.69185057e+01 4.43562968e-03
1.21985798e+03 3.37861539e-01 4.94322182e+01 5.92435273e-03
1.21998456e+03 3.37896597e-01 4.95570919e+01 6.01014004e-03
1.22011114e+03 3.37931656e-01 5.01395255e+01 6.42696996e-03
1.22023772e+03 3.37966715e-01 4.52557273e+01 3.66282661e-03
1.22036430e+03 3.38001774e-01 3.71821601e+01 1.44589915e-03
1.22049088e+03 3.38036833e-01 4.13406020e+01 2.33378099e-03
1.22061746e+03 3.38071891e-01 3.83395694e+01 1.65199399e-03
1.22074404e+03 3.38106950e-01 2.68997466e+01 4.42606031e-04
1.22087062e+03 3.38142009e-01 3.10638779e+01 7.14864760e-04
1.22099720e+03 3.38177068e-01 1.38811576e+01 9.88753144e-05
1.22112378e+03 3.38212127e-01 4.01072190e+01 2.02484109e-03
1.22125036e+03 3.38247185e-01 4.29075873e+01 2.79517730e-03
1.22137694e+03 3.38282244e-01 4.71939475e+01 4.57854377e-03
1.22150353e+03 3.38317303e-01 4.67672614e+01 4.35906220e-03
1.22163011e+03 3.38352362e-01 3.42207306e+01 1.02817379e-03
1.22175669e+03 3.38387420e-01 4.23135271e+01 2.61039573e-03
1.22188327e+03 3.38422479e-01 3.86976336e+01 1.72151843e-03
1.22200985e+03 3.38457538e-01 4.23299719e+01 2.61534261e-03
1.22213643e+03 3.38492597e-01 4.58477640e+01 3.92119278e-03
1.22226301e+03 3.38527656e-01 4.43815814e+01 3.31214290e-03
1.22238959e+03 3.38562714e-01 3.71297383e+01 1.43719902e-03
1.22251617e+03 3.38597773e-01 4.26274440e+01 2.70646363e-03
1.22264275e+03 3.38632832e-01 4.65245623e+01 4.23894822e-03
1.22276933e+03 3.38667891e-01 3.88788509e+01 1.75781247e-03
1.22289591e+03 3.38702950e-01 4.33746366e+01 2.94959118e-03
1.22302249e+03 3.38738008e-01 3.60899774e+01 1.27505484e-03
1.22314907e+03 3.38773067e-01 4.45448160e+01 3.37497683e-03
1.22327565e+03 3.38808126e-01 3.56934191e+01 1.21815051e-03
1.22340224e+03 3.38843185e-01 4.32906486e+01 2.92120761e-03
1.22352882e+03 3.38878244e-01 3.85888435e+01 1.70009102e-03
1.22365540e+03 3.38913302e-01 4.29112992e+01 2.79637207e-03
1.22378198e+03 3.38948361e-01 4.57544384e+01 3.87928706e-03
1.22390856e+03 3.38983420e-01 4.34997471e+01 2.99238418e-03
1.22403514e+03 3.39018479e-01 3.76539244e+01 1.52660337e-03
1.22416172e+03 3.39053537e-01 2.91743987e+01 5.75108691e-04
1.22428830e+03 3.39088596e-01 4.35460439e+01 3.00837651e-03
1.22441488e+03 3.39123655e-01 5.03154569e+01 6.55847460e-03
1.22454146e+03 3.39158714e-01 4.94258787e+01 5.92003029e-03
1.22466804e+03 3.39193773e-01 3.63774576e+01 1.31796196e-03
1.22479462e+03 3.39228831e-01 4.57734675e+01 3.88779511e-03
1.22492120e+03 3.39263890e-01 4.57273672e+01 3.86721532e-03
1.22504778e+03 3.39298949e-01 4.42009659e+01 3.24398093e-03
1.22517436e+03 3.39334008e-01 4.60472134e+01 4.01227475e-03
1.22530095e+03 3.39369067e-01 4.07497459e+01 2.18030520e-03
1.22542753e+03 3.39404125e-01 4.35418050e+01 3.00690872e-03
1.22555411e+03 3.39439184e-01 4.60696586e+01 4.02265630e-03
1.22568069e+03 3.39474243e-01 3.40025593e+01 1.00266986e-03
1.22580727e+03 3.39509302e-01 3.73368471e+01 1.47187982e-03
1.22593385e+03 3.39544360e-01 3.43782646e+01 1.04699167e-03
1.22606043e+03 3.39579419e-01 4.00421788e+01 2.00973564e-03
1.22618701e+03 3.39614478e-01 4.85401756e+01 5.34612093e-03
1.22631359e+03 3.39649537e-01 4.37598648e+01 3.08335292e-03
1.22644017e+03 3.39684596e-01 4.32195843e+01 2.89740504e-03
1.22656675e+03 3.39719654e-01 4.67103007e+01 4.33056969e-03
1.22669333e+03 3.39754713e-01 4.26966822e+01 2.72812400e-03
1.22681991e+03 3.39789772e-01 4.75857912e+01 4.78982398e-03
1.22694649e+03 3.39824831e-01 4.84288664e+01 5.27804776e-03
1.22707308e+03 3.39859890e-01 3.91056275e+01 1.80431089e-03
1.22719966e+03 3.39894948e-01 4.48536227e+01 3.49712479e-03
1.22732624e+03 3.39930007e-01 4.58435983e+01 3.91931265e-03
1.22745282e+03 3.39965066e-01 4.02509926e+01 2.05863629e-03
1.22757940e+03 3.40000125e-01 3.99407963e+01 1.98641420e-03
1.22770598e+03 3.40035184e-01 4.51383970e+01 3.61368130e-03
1.22783256e+03 3.40070242e-01 4.48257872e+01 3.48593559e-03
1.22795914e+03 3.40105301e-01 3.98421686e+01 1.96398618e-03
1.22808572e+03 3.40140360e-01 3.54775863e+01 1.18825407e-03
1.22821230e+03 3.40175419e-01 3.22642373e+01 8.20808529e-04
1.22833888e+03 3.40210477e-01 3.80393491e+01 1.59586977e-03
1.22846546e+03 3.40245536e-01 4.16033678e+01 2.40546136e-03
1.22859204e+03 3.40280595e-01 4.95513899e+01 6.00619583e-03
1.22871862e+03 3.40315654e-01 4.58795784e+01 3.93558156e-03
1.22884520e+03 3.40350713e-01 3.31014504e+01 9.03862801e-04
1.22897179e+03 3.40385771e-01 3.06023842e+01 6.77874361e-04
1.22909837e+03 3.40420830e-01 4.23634070e+01 2.62542942e-03
1.22922495e+03 3.40455889e-01 4.21857030e+01 2.57226167e-03
1.22935153e+03 3.40490948e-01 4.41224943e+01 3.21480557e-03
1.22947811e+03 3.40526007e-01 4.30684832e+01 2.84743721e-03
1.22960469e+03 3.40561065e-01 4.26108171e+01 2.70128776e-03
1.22973127e+03 3.40596124e-01 4.33018034e+01 2.92496158e-03
1.22985785e+03 3.40631183e-01 4.08999564e+01 2.21833850e-03
1.22998443e+03 3.40666242e-01 4.70909368e+01 4.52456505e-03
1.23011101e+03 3.40701300e-01 3.99551872e+01 1.98970803e-03
1.23023759e+03 3.40736359e-01 4.53769139e+01 3.71428897e-03
1.23036417e+03 3.40771418e-01 4.60395706e+01 4.00874585e-03
1.23049075e+03 3.40806477e-01 4.05917204e+01 2.14099678e-03
1.23061733e+03 3.40841536e-01 3.61288817e+01 1.28077865e-03
1.23074391e+03 3.40876594e-01 4.38258729e+01 3.10687399e-03
1.23087050e+03 3.40911653e-01 4.19467077e+01 2.50244983e-03
1.23099708e+03 3.40946712e-01 3.76513687e+01 1.52615424e-03
1.23112366e+03 3.40981771e-01 5.12053825e+01 7.26606234e-03
1.23125024e+03 3.41016830e-01 4.89771300e+01 5.62194377e-03
1.23137682e+03 3.41051888e-01 4.01431674e+01 2.03323869e-03
1.23150340e+03 3.41086947e-01 2.70917924e+01 4.52501076e-04
1.23162998e+03 3.41122006e-01 3.87399879e+01 1.72993342e-03
1.23175656e+03 3.41157065e-01 2.09728799e+01 2.23704123e-04
1.23188314e+03 3.41192124e-01 3.11290485e+01 7.20248599e-04
1.23200972e+03 3.41227182e-01 3.08678650e+01 6.98913205e-04
1.23213630e+03 3.41262241e-01 3.88670321e+01 1.75542225e-03
1.23226288e+03 3.41297300e-01 4.62226267e+01 4.09412720e-03
1.23238946e+03 3.41332359e-01 4.48826363e+01 3.50882581e-03
1.23251604e+03 3.41367417e-01 3.94195900e+01 1.87072305e-03
1.23264262e+03 3.41402476e-01 4.24255696e+01 2.64428630e-03
1.23276921e+03 3.41437535e-01 4.53185275e+01 3.68940534e-03
1.23289579e+03 3.41472594e-01 4.80853324e+01 5.07337093e-03
1.23302237e+03 3.41507653e-01 4.63281424e+01 4.14416575e-03
1.23314895e+03 3.41542711e-01 4.68614976e+01 4.40661264e-03
1.23327553e+03 3.41577770e-01 4.34212589e+01 2.96546593e-03
1.23340211e+03 3.41612829e-01 2.89836307e+01 5.62615291e-04
1.23352869e+03 3.41647888e-01 3.87989749e+01 1.74172160e-03
1.23365527e+03 3.41682947e-01 3.84029000e+01 1.66408305e-03
1.23378185e+03 3.41718005e-01 3.79889139e+01 1.58663011e-03
1.23390843e+03 3.41753064e-01 4.15381973e+01 2.38748064e-03
1.23403501e+03 3.41788123e-01 4.13873805e+01 2.34638362e-03
1.23416159e+03 3.41823182e-01 4.50345463e+01 3.57073246e-03
1.23428817e+03 3.41858240e-01 4.76537795e+01 4.82746317e-03
1.23441475e+03 3.41893299e-01 3.95031535e+01 1.88880738e-03
1.23454133e+03 3.41928358e-01 2.67307218e+01 4.34076313e-04
1.23466792e+03 3.41963417e-01 4.15828288e+01 2.39978004e-03
1.23479450e+03 3.41998476e-01 4.36887294e+01 3.05820409e-03
1.23492108e+03 3.42033534e-01 2.21774735e+01 2.56982573e-04
1.23504766e+03 3.42068593e-01 3.44038017e+01 1.05007442e-03
1.23517424e+03 3.42103652e-01 3.89621575e+01 1.77475279e-03
1.23530082e+03 3.42138711e-01 3.98749573e+01 1.97141411e-03
1.23542740e+03 3.42173770e-01 4.33028309e+01 2.92530761e-03
1.23555398e+03 3.42208828e-01 4.27066874e+01 2.73126830e-03
1.23568056e+03 3.42243887e-01 4.33732196e+01 2.94911003e-03
1.23580714e+03 3.42278946e-01 4.41621200e+01 3.22950526e-03
1.23593372e+03 3.42314005e-01 3.08020739e+01 6.93639303e-04
1.23606030e+03 3.42349064e-01 4.53342849e+01 3.69610450e-03
1.23618688e+03 3.42384122e-01 4.82730732e+01 5.18422275e-03
1.23631346e+03 3.42419181e-01 4.26539329e+01 2.71473000e-03
1.23644005e+03 3.42454240e-01 4.35951204e+01 3.02542238e-03
1.23656663e+03 3.42489299e-01 4.11918843e+01 2.29416268e-03
1.23669321e+03 3.42524357e-01 4.22162564e+01 2.58132576e-03
1.23681979e+03 3.42559416e-01 4.20823718e+01 2.54184219e-03
1.23694637e+03 3.42594475e-01 3.94828052e+01 1.88438767e-03
1.23707295e+03 3.42629534e-01 2.81100799e+01 5.08784637e-04
1.23719953e+03 3.42664593e-01 3.01019582e+01 6.39923277e-04
1.23732611e+03 3.42699651e-01 3.91952664e+01 1.82302791e-03
1.23745269e+03 3.42734710e-01 4.18337100e+01 2.47010545e-03
1.23757927e+03 3.42769769e-01 4.37513130e+01 3.08031866e-03
1.23770585e+03 3.42804828e-01 3.94518094e+01 1.87767518e-03
1.23783243e+03 3.42839887e-01 4.05372999e+01 2.12762455e-03
1.23795901e+03 3.42874945e-01 4.14131998e+01 2.35336876e-03
1.23808559e+03 3.42910004e-01 4.39464423e+01 3.15030145e-03
1.23821217e+03 3.42945063e-01 4.49931690e+01 3.55376287e-03
1.23833876e+03 3.42980122e-01 4.64186343e+01 4.18756643e-03
1.23846534e+03 3.43015180e-01 4.44835917e+01 3.35127125e-03
1.23859192e+03 3.43050239e-01 3.12270912e+01 7.28424520e-04
1.23871850e+03 3.43085298e-01 3.94534698e+01 1.87803415e-03
1.23884508e+03 3.43120357e-01 3.48451123e+01 1.10480494e-03
1.23897166e+03 3.43155416e-01 4.20426723e+01 2.53025102e-03
1.23909824e+03 3.43190474e-01 4.27022902e+01 2.72988597e-03
1.23922482e+03 3.43225533e-01 3.89207851e+01 1.76631945e-03
1.23935140e+03 3.43260592e-01 3.38891745e+01 9.89666155e-04
1.23947798e+03 3.43295651e-01 3.82940453e+01 1.64335829e-03
1.23960456e+03 3.43330710e-01 3.34603713e+01 9.41994922e-04
1.23973114e+03 3.43365768e-01 4.10936767e+01 2.26836968e-03
1.23985772e+03 3.43400827e-01 4.30214695e+01 2.83206665e-03
1.23998430e+03 3.43435886e-01 4.15896222e+01 2.40165767e-03
1.24011088e+03 3.43470945e-01 5.08703790e+01 6.99115523e-03
1.24023747e+03 3.43506004e-01 4.94091037e+01 5.90860803e-03
1.24036405e+03 3.43541062e-01 3.61127279e+01 1.27839891e-03
1.24049063e+03 3.43576121e-01 4.45661619e+01 3.38328118e-03
1.24061721e+03 3.43611180e-01 4.23655757e+01 2.62608502e-03
1.24074379e+03 3.43646239e-01 4.27828365e+01 2.75531858e-03
1.24087037e+03 3.43681297e-01 4.90437226e+01 5.66521146e-03
1.24099695e+03 3.43716356e-01 4.91613426e+01 5.74244874e-03
1.24112353e+03 3.43751415e-01 4.36900130e+01 3.05865607e-03
1.24125011e+03 3.43786474e-01 4.11557977e+01 2.28465107e-03
1.24137669e+03 3.43821533e-01 4.17134968e+01 2.43615454e-03
1.24150327e+03 3.43856591e-01 4.32569925e+01 2.90991043e-03
1.24162985e+03 3.43891650e-01 4.15056352e+01 2.37854710e-03
1.24175643e+03 3.43926709e-01 4.54078473e+01 3.72754040e-03
1.24188301e+03 3.43961768e-01 4.16033402e+01 2.40545372e-03
1.24200959e+03 3.43996827e-01 3.61132638e+01 1.27847779e-03
1.24213618e+03 3.44031885e-01 4.49295521e+01 3.52782959e-03
1.24226276e+03 3.44066944e-01 4.72022940e+01 4.58294554e-03
1.24238934e+03 3.44102003e-01 4.64509362e+01 4.20316853e-03
1.24251592e+03 3.44137062e-01 3.47647252e+01 1.09462725e-03
1.24264250e+03 3.44172120e-01 3.96571394e+01 1.92259126e-03
1.24276908e+03 3.44207179e-01 4.32002186e+01 2.89095229e-03
1.24289566e+03 3.44242238e-01 4.29173911e+01 2.79833402e-03
1.24302224e+03 3.44277297e-01 4.80661473e+01 5.06217740e-03
1.24314882e+03 3.44312356e-01 4.80826289e+01 5.07179208e-03
1.24327540e+03 3.44347414e-01 3.79390788e+01 1.57755292e-03
1.24340198e+03 3.44382473e-01 4.12427315e+01 2.30763211e-03
1.24352856e+03 3.44417532e-01 3.93170981e+01 1.84877858e-03
1.24365514e+03 3.44452591e-01 4.04100141e+01 2.09667300e-03
1.24378172e+03 3.44487650e-01 4.55332776e+01 3.78175925e-03
1.24390830e+03 3.44522708e-01 3.79590891e+01 1.58119142e-03
1.24403489e+03 3.44557767e-01 3.52431105e+01 1.15660621e-03
1.24416147e+03 3.44592826e-01 4.62896197e+01 4.12582667e-03
1.24428805e+03 3.44627885e-01 4.74082250e+01 4.69289942e-03
1.24441463e+03 3.44662944e-01 2.86867624e+01 5.43710998e-04
1.24454121e+03 3.44698002e-01 4.46955153e+01 3.43404324e-03
1.24466779e+03 3.44733061e-01 3.50442065e+01 1.13042127e-03
1.24479437e+03 3.44768120e-01 4.61883704e+01 4.07801217e-03
1.24492095e+03 3.44803179e-01 4.63954844e+01 4.17642045e-03
1.24504753e+03 3.44838237e-01 4.11602992e+01 2.28583541e-03
1.24517411e+03 3.44873296e-01 4.29411804e+01 2.80600871e-03
1.24530069e+03 3.44908355e-01 3.89402250e+01 1.77027707e-03
1.24542727e+03 3.44943414e-01 3.73126524e+01 1.46778558e-03
1.24555385e+03 3.44978473e-01 4.73683483e+01 4.67140380e-03
1.24568043e+03 3.45013531e-01 5.08235768e+01 6.95358606e-03
1.24580702e+03 3.45048590e-01 5.36681223e+01 9.64797367e-03
1.24593360e+03 3.45083649e-01 4.96440562e+01 6.07061658e-03
1.24606018e+03 3.45118708e-01 4.01942710e+01 2.04523654e-03
1.24618676e+03 3.45153767e-01 4.30938049e+01 2.85575037e-03
1.24631334e+03 3.45188825e-01 4.81877974e+01 5.13357445e-03
1.24643992e+03 3.45223884e-01 4.58799043e+01 3.93572921e-03
1.24656650e+03 3.45258943e-01 4.30867012e+01 2.85341577e-03
1.24669308e+03 3.45294002e-01 4.47938144e+01 3.47312741e-03
1.24681966e+03 3.45329060e-01 3.30794335e+01 9.01574601e-04
1.24694624e+03 3.45364119e-01 4.61717779e+01 4.07022941e-03
1.24707282e+03 3.45399178e-01 3.49447333e+01 1.11754922e-03
1.24719940e+03 3.45434237e-01 4.35268723e+01 3.00174371e-03
1.24732598e+03 3.45469296e-01 4.34425115e+01 2.97273072e-03
1.24745256e+03 3.45504354e-01 4.39454591e+01 3.14994486e-03
1.24757914e+03 3.45539413e-01 4.59875899e+01 3.98482716e-03
1.24770573e+03 3.45574472e-01 4.79140046e+01 4.97427997e-03
1.24783231e+03 3.45609531e-01 4.82232286e+01 5.15455793e-03
1.24795889e+03 3.45644590e-01 4.78088489e+01 4.91442194e-03
1.24808547e+03 3.45679648e-01 4.48302602e+01 3.48773121e-03
1.24821205e+03 3.45714707e-01 4.42978520e+01 3.28036822e-03
1.24833863e+03 3.45749766e-01 4.43004903e+01 3.28136479e-03
1.24846521e+03 3.45784825e-01 3.84898551e+01 1.68082598e-03
1.24859179e+03 3.45819884e-01 4.02850302e+01 2.06671934e-03
1.24871837e+03 3.45854942e-01 4.64067161e+01 4.18182449e-03
1.24884495e+03 3.45890001e-01 4.43542539e+01 3.30173863e-03
1.24897153e+03 3.45925060e-01 4.30422886e+01 2.83886296e-03
1.24909811e+03 3.45960119e-01 4.72291784e+01 4.59715255e-03
1.24922469e+03 3.45995177e-01 3.89248162e+01 1.76713939e-03
1.24935127e+03 3.46030236e-01 4.70796058e+01 4.51866644e-03
1.24947785e+03 3.46065295e-01 4.81743176e+01 5.12561373e-03
1.24960444e+03 3.46100354e-01 4.47757788e+01 3.46592318e-03
1.24973102e+03 3.46135413e-01 4.02971132e+01 2.06959638e-03
1.24985760e+03 3.46170471e-01 2.79017329e+01 4.96725714e-04
1.24998418e+03 3.46205530e-01 3.56798571e+01 1.21625000e-03
1.25011076e+03 3.46240589e-01 4.29914499e+01 2.82229556e-03
1.25023734e+03 3.46275648e-01 3.77902991e+01 1.55076128e-03
1.25036392e+03 3.46310707e-01 3.67321096e+01 1.37288915e-03
1.25049050e+03 3.46345765e-01 4.14421023e+01 2.36121269e-03
1.25061708e+03 3.46380824e-01 4.02029562e+01 2.04728264e-03
1.25074366e+03 3.46415883e-01 4.23824903e+01 2.63120395e-03
1.25087024e+03 3.46450942e-01 4.03003209e+01 2.07036082e-03
1.25099682e+03 3.46486000e-01 3.54748401e+01 1.18787844e-03
1.25112340e+03 3.46521059e-01 3.70134188e+01 1.41808067e-03
1.25124998e+03 3.46556118e-01 3.80419404e+01 1.59634596e-03
1.25137656e+03 3.46591177e-01 2.82990114e+01 5.19972725e-04
1.25150315e+03 3.46626236e-01 4.12773041e+01 2.31683552e-03
1.25162973e+03 3.46661294e-01 3.92613968e+01 1.83696057e-03
1.25175631e+03 3.46696353e-01 3.76923891e+01 1.53337878e-03
1.25188289e+03 3.46731412e-01 4.17424682e+01 2.44429379e-03
1.25200947e+03 3.46766471e-01 4.19610641e+01 2.50658942e-03
1.25213605e+03 3.46801530e-01 4.15232807e+01 2.38338405e-03
1.25226263e+03 3.46836588e-01 4.57939242e+01 3.89696229e-03
1.25238921e+03 3.46871647e-01 4.59538832e+01 3.96939352e-03
1.25251579e+03 3.46906706e-01 4.21941718e+01 2.57477087e-03
1.25264237e+03 3.46941765e-01 4.31992004e+01 2.89061343e-03
1.25276895e+03 3.46976824e-01 4.14569436e+01 2.36525068e-03
1.25289553e+03 3.47011882e-01 4.42050657e+01 3.24551246e-03
1.25302211e+03 3.47046941e-01 2.07813158e+01 2.18824421e-04
1.25314869e+03 3.47082000e-01 4.27723810e+01 2.75200389e-03
1.25327527e+03 3.47117059e-01 4.15790322e+01 2.39873132e-03
1.25340186e+03 3.47152117e-01 4.28618871e+01 2.78050930e-03
1.25352844e+03 3.47187176e-01 4.51052872e+01 3.59993249e-03
1.25365502e+03 3.47222235e-01 5.06909119e+01 6.84818666e-03
1.25378160e+03 3.47257294e-01 5.04783710e+01 6.68264738e-03
1.25390818e+03 3.47292353e-01 4.56949363e+01 3.85280306e-03
1.25403476e+03 3.47327411e-01 2.68789861e+01 4.41549402e-04
1.25416134e+03 3.47362470e-01 3.45556076e+01 1.06858820e-03
1.25428792e+03 3.47397529e-01 3.79487074e+01 1.57930266e-03
1.25441450e+03 3.47432588e-01 3.52229710e+01 1.15392755e-03
1.25454108e+03 3.47467647e-01 4.43991933e+01 3.31886556e-03
1.25466766e+03 3.47502705e-01 3.48391389e+01 1.10404543e-03
1.25479424e+03 3.47537764e-01 4.17379029e+01 2.44300940e-03
1.25492082e+03 3.47572823e-01 3.99373702e+01 1.98563083e-03
1.25504740e+03 3.47607882e-01 3.75235803e+01 1.50386554e-03
1.25517399e+03 3.47642940e-01 3.43500238e+01 1.04359306e-03
1.25530057e+03 3.47677999e-01 4.20031472e+01 2.51876328e-03
1.25542715e+03 3.47713058e-01 3.57323197e+01 1.22361835e-03
1.25555373e+03 3.47748117e-01 2.65379321e+01 4.24547806e-04
1.25568031e+03 3.47783176e-01 3.80485447e+01 1.59756020e-03
1.25580689e+03 3.47818234e-01 4.01116991e+01 2.02588576e-03
1.25593347e+03 3.47853293e-01 4.34192919e+01 2.96479446e-03
1.25606005e+03 3.47888352e-01 4.42716493e+01 3.27048727e-03
1.25618663e+03 3.47923411e-01 4.32323734e+01 2.90167430e-03
1.25631321e+03 3.47958470e-01 4.52974236e+01 3.68045214e-03
1.25643979e+03 3.47993528e-01 4.42216368e+01 3.25171023e-03
1.25656637e+03 3.48028587e-01 4.36347412e+01 3.03925443e-03
1.25669295e+03 3.48063646e-01 4.25803798e+01 2.69183840e-03
1.25681953e+03 3.48098705e-01 3.38493407e+01 9.85137909e-04
1.25694611e+03 3.48133764e-01 4.41945700e+01 3.24159306e-03
1.25707270e+03 3.48168822e-01 4.20573243e+01 2.53452285e-03
1.25719928e+03 3.48203881e-01 3.48049545e+01 1.09970885e-03
1.25732586e+03 3.48238940e-01 4.38409887e+01 3.11228550e-03
1.25745244e+03 3.48273999e-01 4.32396696e+01 2.90411277e-03
1.25757902e+03 3.48309057e-01 3.80881732e+01 1.60486555e-03
1.25770560e+03 3.48344116e-01 3.55475916e+01 1.19786969e-03
1.25783218e+03 3.48379175e-01 3.92897033e+01 1.84295681e-03
1.25795876e+03 3.48414234e-01 4.39937593e+01 3.16750974e-03
1.25808534e+03 3.48449293e-01 4.63490503e+01 4.15415321e-03
1.25821192e+03 3.48484351e-01 4.57299617e+01 3.86837067e-03
1.25833850e+03 3.48519410e-01 4.13126142e+01 2.32627315e-03
1.25846508e+03 3.48554469e-01 4.11641431e+01 2.28684723e-03
1.25859166e+03 3.48589528e-01 4.44423479e+01 3.33539589e-03
1.25871824e+03 3.48624587e-01 4.57795410e+01 3.89051456e-03
1.25884482e+03 3.48659645e-01 3.78955394e+01 1.56966497e-03
1.25897141e+03 3.48694704e-01 3.63406086e+01 1.31238249e-03
1.25909799e+03 3.48729763e-01 4.05402769e+01 2.12835390e-03
1.25922457e+03 3.48764822e-01 4.97116058e+01 6.11801147e-03
1.25935115e+03 3.48799880e-01 5.18211337e+01 7.79985771e-03
1.25947773e+03 3.48834939e-01 4.51236099e+01 3.60753447e-03
1.25960431e+03 3.48869998e-01 4.08649957e+01 2.20942763e-03
1.25973089e+03 3.48905057e-01 4.48252894e+01 3.48573578e-03
1.25985747e+03 3.48940116e-01 4.24922433e+01 2.66466219e-03
1.25998405e+03 3.48975174e-01 3.68820897e+01 1.39680082e-03
1.26011063e+03 3.49010233e-01 3.62684085e+01 1.30151873e-03
1.26023721e+03 3.49045292e-01 2.49712368e+01 3.54480080e-04
1.26036379e+03 3.49080351e-01 3.83954537e+01 1.66265705e-03
1.26049037e+03 3.49115410e-01 3.88518917e+01 1.75236504e-03
1.26061695e+03 3.49150468e-01 4.00081753e+01 2.00188331e-03
1.26074353e+03 3.49185527e-01 3.15606409e+01 7.56941015e-04
1.26087012e+03 3.49220586e-01 4.27239593e+01 2.73670484e-03
1.26099670e+03 3.49255645e-01 3.21010210e+01 8.05528747e-04
1.26112328e+03 3.49290704e-01 3.99605918e+01 1.99094648e-03
1.26124986e+03 3.49325762e-01 4.01713702e+01 2.03985127e-03
1.26137644e+03 3.49360821e-01 4.15578907e+01 2.39289990e-03
1.26150302e+03 3.49395880e-01 4.53732875e+01 3.71273858e-03
1.26162960e+03 3.49430939e-01 4.43163002e+01 3.28734290e-03
1.26175618e+03 3.49465997e-01 3.61695806e+01 1.28679399e-03
1.26188276e+03 3.49501056e-01 2.20483857e+01 2.53191593e-04
1.26200934e+03 3.49536115e-01 3.46777733e+01 1.08372393e-03
1.26213592e+03 3.49571174e-01 4.20672317e+01 2.53741545e-03
1.26226250e+03 3.49606233e-01 4.81757916e+01 5.12648366e-03
1.26238908e+03 3.49641291e-01 4.37156962e+01 3.06771355e-03
1.26251566e+03 3.49676350e-01 4.52519089e+01 3.66121675e-03
1.26264225e+03 3.49711409e-01 4.70859578e+01 4.52197216e-03
1.26276883e+03 3.49746468e-01 4.47526395e+01 3.45670224e-03
1.26289541e+03 3.49781527e-01 4.35114960e+01 2.99643455e-03
1.26302199e+03 3.49816585e-01 4.63425111e+01 4.15102694e-03
1.26314857e+03 3.49851644e-01 4.39434164e+01 3.14920414e-03
1.26327515e+03 3.49886703e-01 4.39370256e+01 3.14688793e-03
1.26340173e+03 3.49921762e-01 4.10140983e+01 2.24768223e-03
1.26352831e+03 3.49956820e-01 3.91070071e+01 1.80459750e-03
1.26365489e+03 3.49991879e-01 3.14568356e+01 7.47948642e-04
1.26378147e+03 3.50026938e-01 3.63484071e+01 1.31356132e-03
1.26390805e+03 3.50061997e-01 3.97133780e+01 1.93507988e-03
1.26403463e+03 3.50097056e-01 3.43457950e+01 1.04308511e-03
