frequency_Hz Strouhal SPL_dB_smoothed
5.19866837e+02 1.43986442e-01 3.42856279e+01
5.19993418e+02 1.44021501e-01 3.43604562e+01
5.20119998e+02 1.44056559e-01 3.44190190e+01
5.20246579e+02 1.44091618e-01 3.44319837e+01
5.20373160e+02 1.44126677e-01 3.44264133e+01
5.20499741e+02 1.44161736e-01 3.44005130e+01
5.20626321e+02 1.44196794e-01 3.44039521e+01
5.20752902e+02 1.44231853e-01 3.44328672e+01
5.20879483e+02 1.44266912e-01 3.45217833e+01
5.21006063e+02 1.44301971e-01 3.45277669e+01
5.21132644e+02 1.44337030e-01 3.44909838e+01
5.21259225e+02 1.44372088e-01 3.44607876e+01
5.21385805e+02 1.44407147e-01 3.44629721e+01
5.21512386e+02 1.44442206e-01 3.43366073e+01
5.21638967e+02 1.44477265e-01 3.43220708e+01
5.21765547e+02 1.44512324e-01 3.43479083e+01
5.21892128e+02 1.44547382e-01 3.43174338e+01
5.22018709e+02 1.44582441e-01 3.42860151e+01
5.22145289e+02 1.44617500e-01 3.42590364e+01
5.22271870e+02 1.44652559e-01 3.42426493e+01
5.22398451e+02 1.44687618e-01 3.42648819e+01
5.22525031e+02 1.44722676e-01 3.42808025e+01
5.22651612e+02 1.44757735e-01 3.42692948e+01
5.22778193e+02 1.44792794e-01 3.42744707e+01
5.22904773e+02 1.44827853e-01 3.42553390e+01
5.23031354e+02 1.44862911e-01 3.42785873e+01
5.23157935e+02 1.44897970e-01 3.43151685e+01
5.23284515e+02 1.44933029e-01 3.42978909e+01
5.23411096e+02 1.44968088e-01 3.42784752e+01
5.23537677e+02 1.45003147e-01 3.42431180e+01
5.23664257e+02 1.45038205e-01 3.42405770e+01
5.23790838e+02 1.45073264e-01 3.42796063e+01
5.23917419e+02 1.45108323e-01 3.43296497e+01
5.24043999e+02 1.45143382e-01 3.44474427e+01
5.24170580e+02 1.45178441e-01 3.45223980e+01
5.24297161e+02 1.45213499e-01 3.45690095e+01
5.24423741e+02 1.45248558e-01 3.45561065e+01
5.24550322e+02 1.45283617e-01 3.45965698e+01
5.24676903e+02 1.45318676e-01 3.44538791e+01
5.24803484e+02 1.45353734e-01 3.44522230e+01
5.24930064e+02 1.45388793e-01 3.45251757e+01
5.25056645e+02 1.45423852e-01 3.45633185e+01
5.25183226e+02 1.45458911e-01 3.45855057e+01
5.25309806e+02 1.45493970e-01 3.46292690e+01
5.25436387e+02 1.45529028e-01 3.46259438e+01
5.25562968e+02 1.45564087e-01 3.45599059e+01
5.25689548e+02 1.45599146e-01 3.45097041e+01
5.25816129e+02 1.45634205e-01 3.44721134e+01
5.25942710e+02 1.45669264e-01 3.44450782e+01
5.26069290e+02 1.45704322e-01 3.44041914e+01
5.26195871e+02 1.45739381e-01 3.43805858e+01
5.26322452e+02 1.45774440e-01 3.43639385e+01
5.26449032e+02 1.45809499e-01 3.43281499e+01
5.26575613e+02 1.45844558e-01 3.43305471e+01
5.26702194e+02 1.45879616e-01 3.43854958e+01
5.26828774e+02 1.45914675e-01 3.43531331e+01
5.26955355e+02 1.45949734e-01 3.43825021e+01
5.27081936e+02 1.45984793e-01 3.44014595e+01
5.27208516e+02 1.46019851e-01 3.44479624e+01
5.27335097e+02 1.46054910e-01 3.44873713e+01
5.27461678e+02 1.46089969e-01 3.44863583e+01
5.27588258e+02 1.46125028e-01 3.45066527e+01
5.27714839e+02 1.46160087e-01 3.45215889e+01
5.27841420e+02 1.46195145e-01 3.44947312e+01
5.27968000e+02 1.46230204e-01 3.44455437e+01
5.28094581e+02 1.46265263e-01 3.44093687e+01
5.28221162e+02 1.46300322e-01 3.44059978e+01
5.28347742e+02 1.46335381e-01 3.43984136e+01
5.28474323e+02 1.46370439e-01 3.44191235e+01
5.28600904e+02 1.46405498e-01 3.43211823e+01
5.28727484e+02 1.46440557e-01 3.42859423e+01
5.28854065e+02 1.46475616e-01 3.43337558e+01
5.28980646e+02 1.46510674e-01 3.43499038e+01
5.29107226e+02 1.46545733e-01 3.43472831e+01
5.29233807e+02 1.46580792e-01 3.43195156e+01
5.29360388e+02 1.46615851e-01 3.43521183e+01
5.29486969e+02 1.46650910e-01 3.43414740e+01
5.29613549e+02 1.46685968e-01 3.42897771e+01
5.29740130e+02 1.46721027e-01 3.42139480e+01
5.29866711e+02 1.46756086e-01 3.40483195e+01
5.29993291e+02 1.46791145e-01 3.40139976e+01
5.30119872e+02 1.46826204e-01 3.39568001e+01
5.30246453e+02 1.46861262e-01 3.38864060e+01
5.30373033e+02 1.46896321e-01 3.38537788e+01
5.30499614e+02 1.46931380e-01 3.39016849e+01
5.30626195e+02 1.46966439e-01 3.39407036e+01
5.30752775e+02 1.47001498e-01 3.40006335e+01
5.30879356e+02 1.47036556e-01 3.40214824e+01
5.31005937e+02 1.47071615e-01 3.39828030e+01
5.31132517e+02 1.47106674e-01 3.39182638e+01
5.31259098e+02 1.47141733e-01 3.39154002e+01
5.31385679e+02 1.47176791e-01 3.39626108e+01
5.31512259e+02 1.47211850e-01 3.39946545e+01
5.31638840e+02 1.47246909e-01 3.39156991e+01
5.31765421e+02 1.47281968e-01 3.37520665e+01
5.31892001e+02 1.47317027e-01 3.36327672e+01
5.32018582e+02 1.47352085e-01 3.35918160e+01
5.32145163e+02 1.47387144e-01 3.35625828e+01
5.32271743e+02 1.47422203e-01 3.34204320e+01
5.32398324e+02 1.47457262e-01 3.33069577e+01
5.32524905e+02 1.47492321e-01 3.32620105e+01
5.32651485e+02 1.47527379e-01 3.31887102e+01
5.32778066e+02 1.47562438e-01 3.30976793e+01
5.32904647e+02 1.47597497e-01 3.30861612e+01
5.33031227e+02 1.47632556e-01 3.30872739e+01
5.33157808e+02 1.47667614e-01 3.31080536e+01
5.33284389e+02 1.47702673e-01 3.31540292e+01
5.33410969e+02 1.47737732e-01 3.31605480e+01
5.33537550e+02 1.47772791e-01 3.31498083e+01
5.33664131e+02 1.47807850e-01 3.31663670e+01
5.33790712e+02 1.47842908e-01 3.31698774e+01
5.33917292e+02 1.47877967e-01 3.31580986e+01
5.34043873e+02 1.47913026e-01 3.30733768e+01
5.34170454e+02 1.47948085e-01 3.30378843e+01
5.34297034e+02 1.47983144e-01 3.29656376e+01
5.34423615e+02 1.48018202e-01 3.29200050e+01
5.34550196e+02 1.48053261e-01 3.28876616e+01
5.34676776e+02 1.48088320e-01 3.28913666e+01
5.34803357e+02 1.48123379e-01 3.28979495e+01
5.34929938e+02 1.48158438e-01 3.29350323e+01
5.35056518e+02 1.48193496e-01 3.29487613e+01
5.35183099e+02 1.48228555e-01 3.29437623e+01
5.35309680e+02 1.48263614e-01 3.29644493e+01
5.35436260e+02 1.48298673e-01 3.29801071e+01
5.35562841e+02 1.48333731e-01 3.29504662e+01
5.35689422e+02 1.48368790e-01 3.29512984e+01
5.35816002e+02 1.48403849e-01 3.29718939e+01
5.35942583e+02 1.48438908e-01 3.29843819e+01
5.36069164e+02 1.48473967e-01 3.29796848e+01
5.36195744e+02 1.48509025e-01 3.29451418e+01
5.36322325e+02 1.48544084e-01 3.28850553e+01
5.36448906e+02 1.48579143e-01 3.28956695e+01
5.36575486e+02 1.48614202e-01 3.29354430e+01
5.36702067e+02 1.48649261e-01 3.30181365e+01
5.36828648e+02 1.48684319e-01 3.30424362e+01
5.36955228e+02 1.48719378e-01 3.30548704e+01
5.37081809e+02 1.48754437e-01 3.30020397e+01
5.37208390e+02 1.48789496e-01 3.29303743e+01
5.37334970e+02 1.48824554e-01 3.29126659e+01
5.37461551e+02 1.48859613e-01 3.27931740e+01
5.37588132e+02 1.48894672e-01 3.27193043e+01
5.37714712e+02 1.48929731e-01 3.26734791e+01
5.37841293e+02 1.48964790e-01 3.26404909e+01
5.37967874e+02 1.48999848e-01 3.26246353e+01
5.38094455e+02 1.49034907e-01 3.26401817e+01
5.38221035e+02 1.49069966e-01 3.26482188e+01
5.38347616e+02 1.49105025e-01 3.26986712e+01
5.38474197e+02 1.49140084e-01 3.27129901e+01
5.38600777e+02 1.49175142e-01 3.27270325e+01
5.38727358e+02 1.49210201e-01 3.27500107e+01
5.38853939e+02 1.49245260e-01 3.27789733e+01
5.38980519e+02 1.49280319e-01 3.27310344e+01
5.39107100e+02 1.49315378e-01 3.26590162e+01
5.39233681e+02 1.49350436e-01 3.26423046e+01
5.39360261e+02 1.49385495e-01 3.26276449e+01
5.39486842e+02 1.49420554e-01 3.26242371e+01
5.39613423e+02 1.49455613e-01 3.26034587e+01
5.39740003e+02 1.49490671e-01 3.26140852e+01
5.39866584e+02 1.49525730e-01 3.26288026e+01
5.39993165e+02 1.49560789e-01 3.26428239e+01
5.40119745e+02 1.49595848e-01 3.25919872e+01
5.40246326e+02 1.49630907e-01 3.25509316e+01
5.40372907e+02 1.49665965e-01 3.25401035e+01
5.40499487e+02 1.49701024e-01 3.25094904e+01
5.40626068e+02 1.49736083e-01 3.25054141e+01
5.40752649e+02 1.49771142e-01 3.25882975e+01
5.40879229e+02 1.49806201e-01 3.26086283e+01
5.41005810e+02 1.49841259e-01 3.25927061e+01
5.41132391e+02 1.49876318e-01 3.25906889e+01
5.41258971e+02 1.49911377e-01 3.26180287e+01
5.41385552e+02 1.49946436e-01 3.26466181e+01
5.41512133e+02 1.49981494e-01 3.26822046e+01
5.41638713e+02 1.50016553e-01 3.27444440e+01
5.41765294e+02 1.50051612e-01 3.27556293e+01
5.41891875e+02 1.50086671e-01 3.27341768e+01
5.42018455e+02 1.50121730e-01 3.27152974e+01
5.42145036e+02 1.50156788e-01 3.26788415e+01
5.42271617e+02 1.50191847e-01 3.26694951e+01
5.42398197e+02 1.50226906e-01 3.26760938e+01
5.42524778e+02 1.50261965e-01 3.26341279e+01
5.42651359e+02 1.50297024e-01 3.26109244e+01
5.42777940e+02 1.50332082e-01 3.25840459e+01
5.42904520e+02 1.50367141e-01 3.25428860e+01
5.43031101e+02 1.50402200e-01 3.24762782e+01
5.43157682e+02 1.50437259e-01 3.24466133e+01
5.43284262e+02 1.50472318e-01 3.24617028e+01
5.43410843e+02 1.50507376e-01 3.24672422e+01
5.43537424e+02 1.50542435e-01 3.24688648e+01
5.43664004e+02 1.50577494e-01 3.24969990e+01
5.43790585e+02 1.50612553e-01 3.25545197e+01
5.43917166e+02 1.50647611e-01 3.25784566e+01
5.44043746e+02 1.50682670e-01 3.25948254e+01
5.44170327e+02 1.50717729e-01 3.25947312e+01
5.44296908e+02 1.50752788e-01 3.25631944e+01
5.44423488e+02 1.50787847e-01 3.25433392e+01
5.44550069e+02 1.50822905e-01 3.25255464e+01
5.44676650e+02 1.50857964e-01 3.25333439e+01
5.44803230e+02 1.50893023e-01 3.25410853e+01
5.44929811e+02 1.50928082e-01 3.24996840e+01
5.45056392e+02 1.50963141e-01 3.24087778e+01
5.45182972e+02 1.50998199e-01 3.23869510e+01
5.45309553e+02 1.51033258e-01 3.23827977e+01
5.45436134e+02 1.51068317e-01 3.23961840e+01
5.45562714e+02 1.51103376e-01 3.23982269e+01
5.45689295e+02 1.51138434e-01 3.24074832e+01
5.45815876e+02 1.51173493e-01 3.24422910e+01
5.45942456e+02 1.51208552e-01 3.23855235e+01
5.46069037e+02 1.51243611e-01 3.23616386e+01
5.46195618e+02 1.51278670e-01 3.23465490e+01
5.46322198e+02 1.51313728e-01 3.23142434e+01
5.46448779e+02 1.51348787e-01 3.22984535e+01
5.46575360e+02 1.51383846e-01 3.22971492e+01
5.46701940e+02 1.51418905e-01 3.22541450e+01
5.46828521e+02 1.51453964e-01 3.23027863e+01
5.46955102e+02 1.51489022e-01 3.22964441e+01
5.47081683e+02 1.51524081e-01 3.23147224e+01
5.47208263e+02 1.51559140e-01 3.23474414e+01
5.47334844e+02 1.51594199e-01 3.23486684e+01
5.47461425e+02 1.51629258e-01 3.23480592e+01
5.47588005e+02 1.51664316e-01 3.24026370e+01
5.47714586e+02 1.51699375e-01 3.24421561e+01
5.47841167e+02 1.51734434e-01 3.24806808e+01
5.47967747e+02 1.51769493e-01 3.25200933e+01
5.48094328e+02 1.51804551e-01 3.25086910e+01
5.48220909e+02 1.51839610e-01 3.24631219e+01
5.48347489e+02 1.51874669e-01 3.24541171e+01
5.48474070e+02 1.51909728e-01 3.24775041e+01
5.48600651e+02 1.51944787e-01 3.24106416e+01
5.48727231e+02 1.51979845e-01 3.23948238e+01
5.48853812e+02 1.52014904e-01 3.23866298e+01
5.48980393e+02 1.52049963e-01 3.23907986e+01
5.49106973e+02 1.52085022e-01 3.23569563e+01
5.49233554e+02 1.52120081e-01 3.23365046e+01
5.49360135e+02 1.52155139e-01 3.23282798e+01
5.49486715e+02 1.52190198e-01 3.23077181e+01
5.49613296e+02 1.52225257e-01 3.22857407e+01
5.49739877e+02 1.52260316e-01 3.23116240e+01
5.49866457e+02 1.52295374e-01 3.23001603e+01
5.49993038e+02 1.52330433e-01 3.24394216e+01
5.50119619e+02 1.52365492e-01 3.23792023e+01
5.50246199e+02 1.52400551e-01 3.23150715e+01
5.50372780e+02 1.52435610e-01 3.22403452e+01
5.50499361e+02 1.52470668e-01 3.22096441e+01
5.50625941e+02 1.52505727e-01 3.21630522e+01
5.50752522e+02 1.52540786e-01 3.21676081e+01
5.50879103e+02 1.52575845e-01 3.21810613e+01
5.51005683e+02 1.52610904e-01 3.21942257e+01
5.51132264e+02 1.52645962e-01 3.21843528e+01
5.51258845e+02 1.52681021e-01 3.21994250e+01
5.51385426e+02 1.52716080e-01 3.22235891e+01
5.51512006e+02 1.52751139e-01 3.21812882e+01
5.51638587e+02 1.52786198e-01 3.21573201e+01
5.51765168e+02 1.52821256e-01 3.21846691e+01
5.51891748e+02 1.52856315e-01 3.21774769e+01
5.52018329e+02 1.52891374e-01 3.21229198e+01
5.52144910e+02 1.52926433e-01 3.20927327e+01
5.52271490e+02 1.52961491e-01 3.20784416e+01
5.52398071e+02 1.52996550e-01 3.20442061e+01
5.52524652e+02 1.53031609e-01 3.19961530e+01
5.52651232e+02 1.53066668e-01 3.19561370e+01
5.52777813e+02 1.53101727e-01 3.19399868e+01
5.52904394e+02 1.53136785e-01 3.19219588e+01
5.53030974e+02 1.53171844e-01 3.19263786e+01
5.53157555e+02 1.53206903e-01 3.19594458e+01
5.53284136e+02 1.53241962e-01 3.19782407e+01
5.53410716e+02 1.53277021e-01 3.19985961e+01
5.53537297e+02 1.53312079e-01 3.19837275e+01
5.53663878e+02 1.53347138e-01 3.18038817e+01
5.53790458e+02 1.53382197e-01 3.17606904e+01
5.53917039e+02 1.53417256e-01 3.18500622e+01
5.54043620e+02 1.53452314e-01 3.18483673e+01
5.54170200e+02 1.53487373e-01 3.18008074e+01
5.54296781e+02 1.53522432e-01 3.17371062e+01
5.54423362e+02 1.53557491e-01 3.16907916e+01
5.54549942e+02 1.53592550e-01 3.17141438e+01
5.54676523e+02 1.53627608e-01 3.17224988e+01
5.54803104e+02 1.53662667e-01 3.16525850e+01
5.54929684e+02 1.53697726e-01 3.16315748e+01
5.55056265e+02 1.53732785e-01 3.16374391e+01
5.55182846e+02 1.53767844e-01 3.17760393e+01
5.55309426e+02 1.53802902e-01 3.18223085e+01
5.55436007e+02 1.53837961e-01 3.18405541e+01
5.55562588e+02 1.53873020e-01 3.18295341e+01
5.55689168e+02 1.53908079e-01 3.18021501e+01
5.55815749e+02 1.53943138e-01 3.17896626e+01
5.55942330e+02 1.53978196e-01 3.17596518e+01
5.56068911e+02 1.54013255e-01 3.17417191e+01
5.56195491e+02 1.54048314e-01 3.17115911e+01
5.56322072e+02 1.54083373e-01 3.16858198e+01
5.56448653e+02 1.54118431e-01 3.16848593e+01
5.56575233e+02 1.54153490e-01 3.16529146e+01
5.56701814e+02 1.54188549e-01 3.15487142e+01
5.56828395e+02 1.54223608e-01 3.14901391e+01
5.56954975e+02 1.54258667e-01 3.15181007e+01
5.57081556e+02 1.54293725e-01 3.15951384e+01
5.57208137e+02 1.54328784e-01 3.15978019e+01
5.57334717e+02 1.54363843e-01 3.15671831e+01
5.57461298e+02 1.54398902e-01 3.15699811e+01
5.57587879e+02 1.54433961e-01 3.15855463e+01
5.57714459e+02 1.54469019e-01 3.16038627e+01
5.57841040e+02 1.54504078e-01 3.16004546e+01
5.57967621e+02 1.54539137e-01 3.16319010e+01
5.58094201e+02 1.54574196e-01 3.16741665e+01
5.58220782e+02 1.54609254e-01 3.16497386e+01
5.58347363e+02 1.54644313e-01 3.16234937e+01
5.58473943e+02 1.54679372e-01 3.15758092e+01
5.58600524e+02 1.54714431e-01 3.15288633e+01
5.58727105e+02 1.54749490e-01 3.14865298e+01
5.58853685e+02 1.54784548e-01 3.14689901e+01
5.58980266e+02 1.54819607e-01 3.14668039e+01
5.59106847e+02 1.54854666e-01 3.14837347e+01
5.59233427e+02 1.54889725e-01 3.14855066e+01
5.59360008e+02 1.54924784e-01 3.15152334e+01
5.59486589e+02 1.54959842e-01 3.15258527e+01
5.59613169e+02 1.54994901e-01 3.15596634e+01
5.59739750e+02 1.55029960e-01 3.15528426e+01
5.59866331e+02 1.55065019e-01 3.15525124e+01
5.59992911e+02 1.55100078e-01 3.15245159e+01
5.60119492e+02 1.55135136e-01 3.15052538e+01
5.60246073e+02 1.55170195e-01 3.14538161e+01
5.60372654e+02 1.55205254e-01 3.13610237e+01
5.60499234e+02 1.55240313e-01 3.13486824e+01
5.60625815e+02 1.55275371e-01 3.13099252e+01
5.60752396e+02 1.55310430e-01 3.12910232e+01
5.60878976e+02 1.55345489e-01 3.13372951e+01
5.61005557e+02 1.55380548e-01 3.13533617e+01
5.61132138e+02 1.55415607e-01 3.13298529e+01
5.61258718e+02 1.55450665e-01 3.13508739e+01
5.61385299e+02 1.55485724e-01 3.13558182e+01
5.61511880e+02 1.55520783e-01 3.13551539e+01
5.61638460e+02 1.55555842e-01 3.14375070e+01
5.61765041e+02 1.55590901e-01 3.14001758e+01
5.61891622e+02 1.55625959e-01 3.13463462e+01
5.62018202e+02 1.55661018e-01 3.12839679e+01
5.62144783e+02 1.55696077e-01 3.11947292e+01
5.62271364e+02 1.55731136e-01 3.11603588e+01
5.62397944e+02 1.55766194e-01 3.11845613e+01
5.62524525e+02 1.55801253e-01 3.12258630e+01
5.62651106e+02 1.55836312e-01 3.12496789e+01
5.62777686e+02 1.55871371e-01 3.13844717e+01
5.62904267e+02 1.55906430e-01 3.14588121e+01
5.63030848e+02 1.55941488e-01 3.14910174e+01
5.63157428e+02 1.55976547e-01 3.14759103e+01
5.63284009e+02 1.56011606e-01 3.14527263e+01
5.63410590e+02 1.56046665e-01 3.14478890e+01
5.63537170e+02 1.56081724e-01 3.14677593e+01
5.63663751e+02 1.56116782e-01 3.14618640e+01
5.63790332e+02 1.56151841e-01 3.14438242e+01
5.63916912e+02 1.56186900e-01 3.13685682e+01
5.64043493e+02 1.56221959e-01 3.13197421e+01
5.64170074e+02 1.56257018e-01 3.12402024e+01
5.64296654e+02 1.56292076e-01 3.12649351e+01
5.64423235e+02 1.56327135e-01 3.13238958e+01
5.64549816e+02 1.56362194e-01 3.12986980e+01
5.64676397e+02 1.56397253e-01 3.12786556e+01
5.64802977e+02 1.56432311e-01 3.12930360e+01
5.64929558e+02 1.56467370e-01 3.13067069e+01
5.65056139e+02 1.56502429e-01 3.13118192e+01
5.65182719e+02 1.56537488e-01 3.12908939e+01
5.65309300e+02 1.56572547e-01 3.12675715e+01
5.65435881e+02 1.56607605e-01 3.13170451e+01
5.65562461e+02 1.56642664e-01 3.13334578e+01
5.65689042e+02 1.56677723e-01 3.12666414e+01
5.65815623e+02 1.56712782e-01 3.12642430e+01
5.65942203e+02 1.56747841e-01 3.12883426e+01
5.66068784e+02 1.56782899e-01 3.12689068e+01
5.66195365e+02 1.56817958e-01 3.12750919e+01
5.66321945e+02 1.56853017e-01 3.12637503e+01
5.66448526e+02 1.56888076e-01 3.12725145e+01
5.66575107e+02 1.56923134e-01 3.12452031e+01
5.66701687e+02 1.56958193e-01 3.11916341e+01
5.66828268e+02 1.56993252e-01 3.11175539e+01
5.66954849e+02 1.57028311e-01 3.11044149e+01
5.67081429e+02 1.57063370e-01 3.11067785e+01
5.67208010e+02 1.57098428e-01 3.11006560e+01
5.67334591e+02 1.57133487e-01 3.11138647e+01
5.67461171e+02 1.57168546e-01 3.11189074e+01
5.67587752e+02 1.57203605e-01 3.11254128e+01
5.67714333e+02 1.57238664e-01 3.11368229e+01
5.67840913e+02 1.57273722e-01 3.11611013e+01
5.67967494e+02 1.57308781e-01 3.11140059e+01
5.68094075e+02 1.57343840e-01 3.11108214e+01
5.68220655e+02 1.57378899e-01 3.11267503e+01
5.68347236e+02 1.57413958e-01 3.11872488e+01
5.68473817e+02 1.57449016e-01 3.11325925e+01
5.68600397e+02 1.57484075e-01 3.11783352e+01
5.68726978e+02 1.57519134e-01 3.11844461e+01
5.68853559e+02 1.57554193e-01 3.11823817e+01
5.68980139e+02 1.57589251e-01 3.10917118e+01
5.69106720e+02 1.57624310e-01 3.10063469e+01
5.69233301e+02 1.57659369e-01 3.09071905e+01
5.69359882e+02 1.57694428e-01 3.08475332e+01
5.69486462e+02 1.57729487e-01 3.07012586e+01
5.69613043e+02 1.57764545e-01 3.06798752e+01
5.69739624e+02 1.57799604e-01 3.06950502e+01
5.69866204e+02 1.57834663e-01 3.07209596e+01
5.69992785e+02 1.57869722e-01 3.07343629e+01
5.70119366e+02 1.57904781e-01 3.07097241e+01
5.70245946e+02 1.57939839e-01 3.06960120e+01
5.70372527e+02 1.57974898e-01 3.07202926e+01
5.70499108e+02 1.58009957e-01 3.07304928e+01
5.70625688e+02 1.58045016e-01 3.07294362e+01
5.70752269e+02 1.58080074e-01 3.07180507e+01
5.70878850e+02 1.58115133e-01 3.07091588e+01
5.71005430e+02 1.58150192e-01 3.07005810e+01
5.71132011e+02 1.58185251e-01 3.06713655e+01
5.71258592e+02 1.58220310e-01 3.07062833e+01
5.71385172e+02 1.58255368e-01 3.06685725e+01
5.71511753e+02 1.58290427e-01 3.06192272e+01
5.71638334e+02 1.58325486e-01 3.06175524e+01
5.71764914e+02 1.58360545e-01 3.06587496e+01
5.71891495e+02 1.58395604e-01 3.06577518e+01
5.72018076e+02 1.58430662e-01 3.06830764e+01
5.72144656e+02 1.58465721e-01 3.07083149e+01
5.72271237e+02 1.58500780e-01 3.07038204e+01
5.72397818e+02 1.58535839e-01 3.06415939e+01
5.72524398e+02 1.58570898e-01 3.06442200e+01
5.72650979e+02 1.58605956e-01 3.06130103e+01
5.72777560e+02 1.58641015e-01 3.06114152e+01
5.72904140e+02 1.58676074e-01 3.05606624e+01
5.73030721e+02 1.58711133e-01 3.05346248e+01
5.73157302e+02 1.58746191e-01 3.05132039e+01
5.73283882e+02 1.58781250e-01 3.05043093e+01
5.73410463e+02 1.58816309e-01 3.05218205e+01
5.73537044e+02 1.58851368e-01 3.05471288e+01
5.73663625e+02 1.58886427e-01 3.04397904e+01
5.73790205e+02 1.58921485e-01 3.03990040e+01
5.73916786e+02 1.58956544e-01 3.03889654e+01
5.74043367e+02 1.58991603e-01 3.03505098e+01
5.74169947e+02 1.59026662e-01 3.03113606e+01
5.74296528e+02 1.59061721e-01 3.02559520e+01
5.74423109e+02 1.59096779e-01 3.02343699e+01
5.74549689e+02 1.59131838e-01 3.02357123e+01
5.74676270e+02 1.59166897e-01 3.02573892e+01
5.74802851e+02 1.59201956e-01 3.02337888e+01
5.74929431e+02 1.59237014e-01 3.01678008e+01
5.75056012e+02 1.59272073e-01 3.01142698e+01
5.75182593e+02 1.59307132e-01 3.00631171e+01
5.75309173e+02 1.59342191e-01 3.00126028e+01
5.75435754e+02 1.59377250e-01 3.00414602e+01
5.75562335e+02 1.59412308e-01 2.99957783e+01
5.75688915e+02 1.59447367e-01 3.00407055e+01
5.75815496e+02 1.59482426e-01 3.00505086e+01
5.75942077e+02 1.59517485e-01 3.00611097e+01
5.76068657e+02 1.59552544e-01 3.00933043e+01
5.76195238e+02 1.59587602e-01 3.01343103e+01
5.76321819e+02 1.59622661e-01 3.01534020e+01
5.76448399e+02 1.59657720e-01 3.01877451e+01
5.76574980e+02 1.59692779e-01 3.01985443e+01
5.76701561e+02 1.59727838e-01 3.01814485e+01
5.76828141e+02 1.59762896e-01 3.02404095e+01
5.76954722e+02 1.59797955e-01 3.02781562e+01
5.77081303e+02 1.59833014e-01 3.02640713e+01
5.77207883e+02 1.59868073e-01 3.02405657e+01
5.77334464e+02 1.59903131e-01 3.02774232e+01
5.77461045e+02 1.59938190e-01 3.03206351e+01
5.77587625e+02 1.59973249e-01 3.03078817e+01
5.77714206e+02 1.60008308e-01 3.03090980e+01
5.77840787e+02 1.60043367e-01 3.03192214e+01
5.77967368e+02 1.60078425e-01 3.03332527e+01
5.78093948e+02 1.60113484e-01 3.03614753e+01
5.78220529e+02 1.60148543e-01 3.03889336e+01
5.78347110e+02 1.60183602e-01 3.03947493e+01
5.78473690e+02 1.60218661e-01 3.03742578e+01
5.78600271e+02 1.60253719e-01 3.03968175e+01
5.78726852e+02 1.60288778e-01 3.03971427e+01
5.78853432e+02 1.60323837e-01 3.03618907e+01
5.78980013e+02 1.60358896e-01 3.05125802e+01
5.79106594e+02 1.60393954e-01 3.05624770e+01
5.79233174e+02 1.60429013e-01 3.05553502e+01
5.79359755e+02 1.60464072e-01 3.04976972e+01
5.79486336e+02 1.60499131e-01 3.04960752e+01
5.79612916e+02 1.60534190e-01 3.05202743e+01
5.79739497e+02 1.60569248e-01 3.05214815e+01
5.79866078e+02 1.60604307e-01 3.04983750e+01
5.79992658e+02 1.60639366e-01 3.04696359e+01
5.80119239e+02 1.60674425e-01 3.05279873e+01
5.80245820e+02 1.60709484e-01 3.05507715e+01
5.80372400e+02 1.60744542e-01 3.05266778e+01
5.80498981e+02 1.60779601e-01 3.04670765e+01
5.80625562e+02 1.60814660e-01 3.03574337e+01
5.80752142e+02 1.60849719e-01 3.03201365e+01
5.80878723e+02 1.60884778e-01 3.03407345e+01
